Track URI,Track Name,Artist URI,Artist Name,Artist Popularity,Artist Genres,Album,Track Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms)
spotify:track:2U7jFDwHeXlq8tthreJ7ZA,Naina Darpan,spotify:artist:5OKmLebAGFQrReDP0cS5GA,Bickram Ghosh,35,['bhajan'],Javeda Sufiaana,3,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,367186
spotify:track:2YdCv8RcqU6OhiCiWSNQIS,Indusufi,spotify:artist:1TRLkR7OoXzEwUckYwHt5B,Bahramji,44,['sufi'],Sufi Safir,13,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,460013
spotify:track:0RUaz6IYpApUhvbWfMHcVj,Twilight (Feat. Woo & Jarv Dee) (Prod. by Cha Cha Malone),spotify:artist:4XDi67ZENZcbfKnvMnTYsI,Jay Park,67,"['k-rap', 'k-pop']",The Road Less Traveled,17,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,237440
spotify:track:7LrbtAuLSIxhjCHqFGi9m9,ALLSTARS,spotify:artist:0567Ria9cdL0xqqRceQb0C,Trifluoride,14,"['drill', 'pinoy hip hop']",ALLSTARS,12,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,269842
spotify:track:5m9ohnXZuiA4FDy5AbzxsW,Sufi Moon,spotify:artist:62Xh2EutmXR4RW3nFfSRFl,Hamza Rahimtula,17,"['latin house', 'organic house']",Morchang Tales,4,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,529915
spotify:track:656J61xunZ9Lw4vkywVVU2,Spend It (feat. T.I.),spotify:artist:17lzZA2AlOHwCwFALHttmp,2 Chainz,78,"['southern hip hop', 'rap']",T.R.U. REALigion (Anniversary Edition),32,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,224506
spotify:track:7rCspy48OC8XruhRcGuZFX,Arabic Sufi Music,spotify:artist:0ZbacR2orVtH6Ruit8fhdp,Yasser Farouk,17,[],Arabic Music Background,7,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,439773
spotify:track:1An4dosJeVEVbaJrZXNoMg,Shouts of Joy,spotify:artist:6OAueBADydAjR5lP5NqTvv,And One,64,"['ebm', 'industrial', 'synthpop', 'darkwave']",S.T.O.P. (Bonus Tracks Version),32,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,304360
spotify:track:5gpes4KJJFkIYGCNGG4D1Y,Chashm-e-Maste - Instrumental,spotify:artist:3nQ125TJobosBH446Dsvvv,Kavita Seth,63,"['bollywood', 'hindi indie', 'hindi pop', 'indian indie', 'ghazal', 'desi', 'sufi']",Trance with Khusrow,6,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,255375
spotify:track:3L0v4jckpC6qIu1ceOGBmU,Price Tag - Acoustic Version,spotify:artist:2gsggkzM5R49q6jpPvazou,Jessie J,75,[],Unplugged,1,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,198653
spotify:track:5geePn9YwDU75J71J8CBq7,Better Route,spotify:artist:1hKH6pPAIUWJH6kxBjgZrU,GuttaIzReal,1,[],Better Route,0,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,191422
spotify:track:55HOaYeJSCZSLPhaYkYf7h,Stay Committed,spotify:artist:2DOe0PEHrY6y3HZ2e9sv58,Feeki,38,[],Stay Committed,12,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,207909
spotify:track:5yZt7ibGkCaGviFIQ3BW32,Raga Shivaranjani - Shivaranjani,spotify:artist:5zsiGj3C1bfEBeWtq0ryPe,Pravin Godkhindi,24,[],"Sur Sagar, Vol. 2",5,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,354298
spotify:track:2ima8zQ4UmKUYOXozYtvMZ,Paperclips - Isolation Freestyle,spotify:artist:6Vh6UDWfu9PUSXSzAaB3CW,Example,59,[],Paperclips (Isolation Freestyle),0,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,161175
spotify:track:3vTgxG1WzmAMd67MzWjt5z,Price Tag - Acoustic Version,spotify:artist:2gsggkzM5R49q6jpPvazou,Jessie J,75,[],Acústicos Básicos En Inglés,3,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,198653
spotify:track:1ZgMLVAOlffq9J01d8iqSF,Aji Bangladesher,spotify:artist:5I4TBOulNZGdcmAqFmFBwt,Michael Banerjee,7,[],Patriotic Tagore in Sax,6,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,164754
spotify:track:1dvmVVieOs0eSw4FO0sUkt,Moon over the Freeway,spotify:artist:4DFJYrS9xYPuLAxn3xZRrb,The Ditty Bops,23,['anti-folk'],Moon Over The Freeway (U.S. Version),10,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,194213
spotify:track:0V67sN75v12eHs9Jh6YN8D,Mann Jogi Re,spotify:artist:4oVMLzAqW6qhRpZWt8fNw4,Kailash Kher,73,"['sufi', 'bhajan', 'bollywood', 'qawwali', 'hindi pop']",Sufi Simplified,2,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,459209
spotify:track:1RrTwfs2pFM4n8GytgmYKH,Price Tag - Acoustic Version,spotify:artist:2gsggkzM5R49q6jpPvazou,Jessie J,75,[],Price Tag,47,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,198960
spotify:track:22pBrGGscqsJ32qZBQLozD,Raag Malkauns,spotify:artist:0sdPlIAEQaWwtp37yNBAQi,Kishore Chanchal,2,[],Raag Guitar – Fusion of Raagas,6,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,549986
spotify:track:2qhgUTfHjMZUHwc2aq4uCZ,Stay Committed (feat. Garrett Raff),spotify:artist:2DOe0PEHrY6y3HZ2e9sv58,Feeki,38,[],Stripped (feat. Garrett Raff),4,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,211712
spotify:track:37IQO8b3pgRzb261sOxerW,Sufiyanu Ki Fiqran,spotify:artist:4rkKKxGZDj5Vy9ChzXV0qf,Ahmad Shaad Safwi,10,"['indian indie', 'hindi indie']",Surmai Aasmaan,3,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,249333
spotify:track:6HZnBUYzLfIjejP2dBSrMk,Price Tag - Acoustic Version,spotify:artist:2gsggkzM5R49q6jpPvazou,Jessie J,75,[],Acoustic Pop,28,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,198653
spotify:track:52cd5oMuKj21Jgnu0FMdRt,DJ Utte Nachiye,spotify:artist:4frreCy4PBAVK1sIaXbZ3c,Sharif Dildar,28,[],Tali Utte Jind,5,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,353184
spotify:track:54fFQDKCPb0NO6WRnAlLfV,Name Tag,spotify:artist:4X26kJz832uPbTiOwF2IWo,Nivicious,27,[],Name Tag,34,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,196742
spotify:track:1Jlr5vNaGkHIeCrQDhjrCh,Sufi Pt III,spotify:artist:4Rcol4u0q89lypqKI83GDz,Polynation,37,[],Sufi,27,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,270062
spotify:track:6ImbqLXKHFLibzuXlZxvWn,Paperclips - Isolation Freestyle,spotify:artist:6Vh6UDWfu9PUSXSzAaB3CW,Example,59,[],Some Nights Last for Days,16,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,161175
spotify:track:4VWdw7oNWOLs1K5H6x35zq,Zihal-e-Miski - Instrumental,spotify:artist:3nQ125TJobosBH446Dsvvv,Kavita Seth,63,"['bollywood', 'hindi indie', 'hindi pop', 'indian indie', 'ghazal', 'desi', 'sufi']",Trance with Khusrow,5,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,342000
spotify:track:2xJ3vK1ORencPBwFgmV1hP,Price Tag - Acoustic Version,spotify:artist:2gsggkzM5R49q6jpPvazou,Jessie J,75,[],Acoustic Greatest Hits,15,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,198653
spotify:track:2JPmkJCNHHAI69vH4IswTZ,Call of the Lover,spotify:artist:1Pn6pKlgzxcH6iIRp08dQr,Sonu Kakkar,56,"['bollywood', 'desi']",Javeda Sufiaana,1,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,300533
spotify:track:3GoAxXQ1JATxMJAtIT7hnX,Price Tag - Acoustic Version,spotify:artist:2gsggkzM5R49q6jpPvazou,Jessie J,75,[],Who You Are (Deluxe Edition),54,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,198720
spotify:track:3uKokJIEEUpVEJCoYPzcsO,Mor Beena Othe Kon Sure Baaji (Instrumental),spotify:artist:75pVYyeJxeZZMforYr50pA,Tarun Bhattacharya,22,[],Surer Parash - Instrumental Tagore Songs,4,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,205920
spotify:track:3goG4X9FF4Qhb9j2P14qAq,Shouts of Joy (Club Mix),spotify:artist:6OAueBADydAjR5lP5NqTvv,And One,64,"['ebm', 'industrial', 'synthpop', 'darkwave']",Shouts of Joy,12,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,307000
spotify:track:2WMFoOOeipMErbvdR3ICq6,Aami Chini Go Chini Tomare - Instrumental,spotify:artist:3RwL7pvxngsOGafJ172leD,Sourabh Joshi,14,"['indian indie', 'hindi indie', 'marathi pop']",Tagore Instrumentals,7,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,191618
spotify:track:1Bqrhq1NoRknQ7Oz7yNkmK,Shouts of Joy,spotify:artist:6OAueBADydAjR5lP5NqTvv,And One,64,"['ebm', 'industrial', 'synthpop', 'darkwave']",S.T.O.P.,9,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,304360
spotify:track:38AjdupmKGeXKqmoZcMTEX,Teen Taal,spotify:artist:6DDCjHWtL6jTl1B5wG8tF6,Zakir Hussain,39,['ghazal'],Magic Of Teen Taal,8,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,1727826
spotify:track:2Z2mCWyiBKYOrbXgOKS5qq,Name Tag (Manta Circle Remix),spotify:artist:4X26kJz832uPbTiOwF2IWo,Nivicious,27,[],Name Tag (Manta Circle Remix),25,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,169578
spotify:track:708Wh5d35TIicJKdI6Jqkd,Heartbeat,spotify:artist:1TRLkR7OoXzEwUckYwHt5B,Bahramji,44,['sufi'],Sufiyan,13,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,234240
spotify:track:6TdFkofgTvN0WfnWFmh4a6,née-nah,spotify:artist:1URnnhqYAYcrqrcwql10ft,21 Savage,88,[],née-nah,58,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,220584
spotify:track:3SGtj9wVIClfgc5MpZ3P2s,Shouts of Joy (Stave Nagahani Mix),spotify:artist:6OAueBADydAjR5lP5NqTvv,And One,64,"['ebm', 'industrial', 'synthpop', 'darkwave']",Shouts of Joy,6,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,228800
spotify:track:6c8TGAOuBGoQTMIWnY5Cou,Sufi Rang,spotify:artist:6ckyg7wmYQLuUqRkLtKnj5,Sanam Marvi,40,"['sufi', 'qawwali', 'ghazal']",Sufi Rang,6,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,316754
spotify:track:1mKNJs35ede94bTPWveVOo,GLORIOUS,spotify:artist:2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,87,"['dark r&b', 'r&b', 'trap soul']",$ome $exy $ongs 4 U,61,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,205082
spotify:track:3vl3nbapZ9qQUzoezlMo0u,Wali Allah,spotify:artist:3xU8YsNNkmWSPewlB18NUz,Harshdeep Kaur,67,"['bollywood', 'desi', 'hindi pop']",Sufi Music Today,1,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,246717
spotify:track:5VTUQ2WctYsEZmx5KFtNLB,Him,spotify:artist:3i82Jv3WHuZOWyffik8UpT,BTRACKS,10,[],Him,0,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,192861
spotify:track:5xPnZqXgqbiU2NXzXWYr8J,Tapas: Fusion in Raga Jog,spotify:artist:0vk6S4KUi6MkvCr9npFoud,Naad,20,[],Neer,5,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,390225
spotify:track:7bpNj1VQWs9CtVadHrqGB6,Shanghai,spotify:artist:3gysaDhLtcMTeOHzLsLFys,C-Dochi,0,[],C-City,1,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,155833
spotify:track:6tBQqkUMNyy8DMOgnYXd7Q,Hicaz,spotify:artist:1ix9du49JgezeHOdRlAq8B,Sufi Music Ensemble,30,"['sufi', 'traditional music']",Himma,22,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,721560
spotify:track:75bsrBtmM57lhi55yOfzBL,tv off (feat. lefty gunplay),spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,94,"['hip hop', 'west coast hip hop']",GNX,60,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,220690
spotify:track:3zjWM7OlZXVN1xOyXJMVHJ,Momma,spotify:artist:008PpLcKUtVXle6JSwkq3I,Emiway Bantai,61,"['hindi hip hop', 'desi hip hop']",Malum Hai Na,21,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,183078
spotify:track:5EiJ1mIWcadXYgsrLDgRbN,Mira,spotify:artist:2w3CsVqeKLawM1Okypp03b,Arko & Dev,1,[],Mira,5,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,286720
spotify:track:1pjXLNThmqXQkN3tSO9qzz,Ice in My Veins,spotify:artist:0CYankF7TuuERgixCf4FjK,Cale Cook,1,[],Ice in My Veins,2,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,235142
spotify:track:7lQokXBqRZyGBXqVkV8QUg,Sufi Tana - Live,spotify:artist:6WKmWnj8GuxXXx1bB0QFw8,Abdullah Qureshi,32,"['sufi', 'qawwali', 'hindi indie', 'indian indie']",Music Latte 2013 (Live),8,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,520200
spotify:track:2AvHOjnD23EdT8cytZfgBT,Coo Coo,spotify:artist:4jB7AnJy8jimgsv7JJHoue,SRVNT,4,[],Miss You Tonight/Coo Coo,2,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,274706
spotify:track:0hYyHAxOeuO3ugbjSNVc1e,Mun Kunto Maula,spotify:artist:0M6umUTp0QgXZP8ECTwybz,Seven Eyes,13,['vocal jazz'],Mun Kunto Maula,9,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,339847
spotify:track:09za4hmCEwHA9jExPusJRX,Round One,spotify:artist:008PpLcKUtVXle6JSwkq3I,Emiway Bantai,61,"['hindi hip hop', 'desi hip hop']",Round One,22,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,229493
spotify:track:4KRv0WDi7tK9mOjDH8TeNH,Summing Up,spotify:artist:0wAk8TZQcBKfo9QSfXr2eD,ARAJ,4,[],CHAKRA,5,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,952999
spotify:track:14KRErXOhtirqTwNMhVvgd,Weiz,spotify:artist:3A7sDEjS6zG7IKQuFBr9pn,Sebzeed,32,[],Weiz,9,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,133338
spotify:track:4Fk1UVB2z9f6phvYepgQK2,Electric Sufi,spotify:artist:5UefiThiZ352HWMOgZvOhx,Dhafer Youssef,44,['sufi'],Electric Sufi,10,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,296946
spotify:track:4yknLvOmfgn75V5yILY7cu,Daddy Sang Bass,spotify:artist:4PXsveWd72WvtIs1oa5tbu,Smokey River Boys,23,['bluegrass'],Dueling Banjos,3,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,121760
spotify:track:4MjZZxyN6WsCWJ90Wx5AK2,Desert Crossing,spotify:artist:4NmV2aAqjIDi2nVhKjsk39,Sufi Lounge,46,['sufi'],Gift of Love,29,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,268027
spotify:track:6kBlGd57KtBushUjocQInn,SUCCESS,spotify:artist:1nRsbtnR0gdUfp5bqJq5WH,ya boy jeson,9,[],WONDERKID,9,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,149062
spotify:track:31mCnFMTiWT34IfwnB5s40,Tu Kuja Man Kuja,spotify:artist:7DcUua74PM7MmBljTTjIyy,Shiraz Uppal,65,"['qawwali', 'hindi pop', 'bollywood', 'desi']",Shiraz Uppal (Freebird Music),0,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,412075
spotify:track:7MjSipTto9QljYzZnloXOn,Views,spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,99,['rap'],Views,61,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,311960
spotify:track:0QSP60IF6m11pIs3fV3eDy,Intro,spotify:artist:2k66ibJfgMigF5QWqUgLyR,OAFF,52,"['indian indie', 'hindi indie', 'bollywood', 'desi', 'hindi pop']",Perpetuate,5,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,86000
spotify:track:1QmVaiJKcXUMMBfd1fonI0,America's Most Blunted (feat. Quasimoto),spotify:artist:2aoFQUeHD1U7pL098lRsDU,Madvillain,64,"['experimental hip hop', 'alternative hip hop']",Madvillainy,52,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,234040
spotify:track:0zkguHXu2iqxp9T8GD7Zj8,Sufi Zikr,spotify:artist:5LF39m15lz7i8hY57pW16U,Pejman Tadayon,20,"['sufi', 'gnawa']",Silk Road,14,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,274794
spotify:track:47w6S27JF4Zvrz1Wd6R66Z,What Kinda Music,spotify:artist:1uiEZYehlNivdK3iQyAbye,Tom Misch,67,['indie soul'],What Kinda Music,53,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,230470
spotify:track:4KYW227Cz1ecw5qm7Zv9p9,Raga Dhani,spotify:artist:4UzSI1MLxlF0T0QryIfgoh,Shahid Parvez,25,[],Romantic Raga,6,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,851867
spotify:track:5iPDQroJioy4LmKyHNurGg,ICE CREAM TRUCK,spotify:artist:7DY7ygEiVKNki7ZIPnZoNB,SugarHill Keem,53,"['new york drill', 'drill', 'brooklyn drill']",KING OF DRILL (DELUXE),30,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,106714
spotify:track:4WUSwiEMdjD7UcLCTge8kl,The Tree Of Rhythm,spotify:artist:5pHGolVxp4QTvcuSnLCo2X,Taufiq Qureshi,16,[],Rhydhun - An Odyssey of Rhythm,6,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,308040
spotify:track:0kAzp3OqLy9flMk5iUYnAJ,LAGOS TO SAMBISA,spotify:artist:4HzlAr59XwgPR3n3t3Z0DY,COLDHELL,5,"['afropop', 'afrobeats']",SUCCESS STORY,2,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,149786
spotify:track:3e7cCmWt7oQfbN30ZInkWw,Teental Rela,spotify:artist:6MJwn1xjUWETx7YEerP4XF,Ahmed Jan Thirakwa,11,[],The Genius of Thirakwa,5,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,196333
spotify:track:4FP4obsaGNh4ndZxm2Ol6C,LEK?,spotify:artist:3qzw8zce3NwedmWnD1vx8V,Jeano,40,[],LEK?,24,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,215036
spotify:track:65iPqMfc3PB5r3KGmLBzbP,Drive Me on the Floor,spotify:artist:0EZnqe5MIJy3xpbDvjLFgW,Ashraf Sharif Khan & Viktor Marek,5,[],Sufi Dub Brothers,9,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,212652
spotify:track:4tOcKNE6GtLiQLuprpBw3g,Mini Kelly (feat. Rick Ross),spotify:artist:2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,83,"['trap soul', 'r&b']",Mini Kelly (feat. Rick Ross),58,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,184645
spotify:track:2nkYcscS7VjlJk5LGtiunF,Pistol,spotify:artist:4PSMGgQLpEIIeFJIpy8kT5,Brandon ThaKidd,34,[],Pistol,36,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,157074
spotify:track:4Gw8vvPr2DxeGQjDinMt7k,Sufiana Kalaam,spotify:artist:6NosY7ZQ8DWF95a9mWyoxT,Masrat Naz,3,['sufi'],Sufiana Kalaam,2,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,292500
spotify:track:5WQcd5m34nFWeGRxeHB3Kf,I Will Be There (When Your Train Comes in the Station),spotify:artist:3oAbjWINfcTSAuVUlXXMty,Steve Forbert,45,['singer-songwriter'],"Young, Guitar Days",0,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,222173
spotify:track:6WkOQNddicHQiXHnWY6kA1,Aray Logoon - Live,spotify:artist:6ckyg7wmYQLuUqRkLtKnj5,Sanam Marvi,40,"['sufi', 'qawwali', 'ghazal']",Sufi Festival 2014 (Peace Jam),6,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,528666
spotify:track:1K1oqhj4CSfuTUzFyw1M6t,Wir leben Schlager,spotify:artist:4rvJA6PKInIg35XkH4HESw,Jürgen Drews,53,"['schlager', 'schlagerparty', 'neue deutsche welle']",Schlagerpirat,7,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,178840
spotify:track:5dmhFBeMkr7EzetMKw8Nzn,Overture,spotify:artist:716MYE0ks6nnA2oCJdK3Mb,Dhruv Ghanekar,35,"['sufi', 'qawwali', 'indian indie', 'hindi indie']",Mumbai Star,1,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,38000
spotify:track:46iH9w2L78BNl7SRfKA4IP,Lasso (Like A Rodeo) [feat. Brit Fox],spotify:artist:6EZnArevfkdYbfQoBPdZpq,10,10,[],Lasso (Like A Rodeo) [feat. Brit Fox],7,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,142193
spotify:track:1pJl4XxL6DomqgNtZCiQ16,"Sufiana Kalaam, Pt. 2",spotify:artist:6NosY7ZQ8DWF95a9mWyoxT,Masrat Naz,3,['sufi'],"Sufiana Kalaam, Pt. 2",3,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,363000
spotify:track:511pwckKI9x3Ph8o3Szrcq,EXXXO,spotify:artist:30NurbfluCXaPopaY1QhDV,Kidnfinity,30,['cloud rap'],EXXXO,6,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,205115
spotify:track:39UBI9v5MLFqR0XLHQuiMi,"Marley Marl Scratch - Original 12"" Version",spotify:artist:0rnCjnMc8YqkoELqomHOcz,Mc Shan,29,"['old school hip hop', 'east coast hip hop']",Down By Law (Deluxe),18,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,265733
spotify:track:5BQjbvwBT8yndPQ8NNOnE2,Sufi Trance,spotify:artist:5KIbKryw5GvibssFEacsMq,Satyarthi Prateek,26,"['bhajan', 'devotional']",Tantra Soul Dance,1,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,630576
spotify:track:5SinNGF0VqJENVU294uCje,BaNG!!!,spotify:artist:4ZBu9jBrNpCCuyiPUXWmZH,Bae,41,['anime'],Paradox Live Opening Show,34,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,231306
spotify:track:3WjxUz3jePbZZ8LyIPoTDW,Saiyo Nee,spotify:artist:527JSQXfPfUsRjbRax82aq,Jyoti Nuran,7,"['sufi', 'qawwali', 'ghazal']",Unforgettable Sufi,3,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,1980039
spotify:track:1LKk576aw3RM47MNytUtrD,Rock Your Body,spotify:artist:4waORdvuFnffJPrj784KeG,kets4eki,66,"['hyperpop', 'nightcore']",Rock Your Body,53,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,133361
spotify:track:2aS6Pza0SsIM7jaREDQsMF,Waqya Dahej Aur Garibi Vol 1,spotify:artist:3bUm2zgwpKIIwYB0Knhr1l,Taslim Arif,3,"['qawwali', 'sufi', 'ghazal']",Waqya Dahej Aur Garibi Vol 1,3,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,315360
spotify:track:0Inb52tA34xW2ACdsCwy7B,Nepalese Rapper,spotify:artist:0gTPLPuJTQxtB0hN6KMW8n,OMG SPARK,32,['desi hip hop'],Nepalese Rapper,26,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,192028
spotify:track:68SL3OEkEgV87dOIbJF5Es,Raga Palas Kafi,spotify:artist:4uE9TgBW0AaPDHL1qYbtd0,Ravi Shankar,46,[],Psychedelic India,12,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,1213826
spotify:track:51OkTDBRlihGkDcmd3S6GY,CULT STATUS,spotify:artist:6yJ6QQ3Y5l0s0tn7b0arrO,JPEGMAFIA,67,"['experimental hip hop', 'alternative hip hop', 'experimental']",I LAY DOWN MY LIFE FOR YOU: DIRECTOR'S CUT,43,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,192001
spotify:track:3jbbhdBybfoZzjcZk52Atz,Sufi Song (Allaah),spotify:artist:579pH2PjdCVSkAyFBv2Z8g,K M Radhakrishnan,43,"['telugu pop', 'tollywood']",Gulf,2,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,258798
spotify:track:6sJ66whYSgTGDabcfevXPU,F U (feat. YoungstaCPT),spotify:artist:06urQOUSkNzN7OjJOjlndP,Chad,6,['pentecostal'],F U (feat. YoungstaCPT),15,0.5,0.5,5,-8.0,1,0.05,0.3,0.0,0.1,0.5,120.0,281061
